PB010;PB020;PB030;PB040;PB060;PB100;PB110;PB120;PB130;PB140;PB150;PB190;PB200;PB220A;PE010;PE020;PE040;PL031;PL035;PL015;PL020;PL025;PL040;PL051;PL060;PL100;PL111;PL120;PL130;PL140;PL150;PL160;PL170;PL180;PL190;PH010;PH020;PH030;PH040;PH050;PH060;PH070;PY020N;PY035N;PY010G;PY020G;PY021G;PY030G;PY031G;PY035G;PY050G;PY080G;PY090G;PY100G;PY110G;PY120G;PY130G;PY140G;PY200G;PD020;PD030;PD050;PD060;PD070;PD080;PD090;PW010;PW020;PW030;PW040;PW050;PW060;PW070;PW080;PW090;PW100;PW110;PW120;PW130;PW140;PW150;PW160;PW170;PW180;PW190;PW200;PW210;PW220;PX010;PX020;PX030;PX040;PX050;PX200
2013;BE;718881;688.5491607;NA;2;2013;NA;3;1957;2;2;1;EU;2;NA;3;5;NA;1;NA;NA;3;3;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;2;1;3;2;NA;2;NA;0;1;0;0;0;16793;1;0;0;0;12946;0;0;0;0;0;1;1;1;1;3;1;3;1;2;10;9;8;NA;4;2;4;3;NA;8;6;0;0;3;NA;1;NA;NA;NA;7;2;1;55;71888;1;2;461.0182712
2013;BE;718911;688.5491607;NA;2;2013;NA;4;1967;1;2;3;BE;2;NA;2;1;NA;NA;NA;NA;3;;45;20;h;NA;NA;1;1;NA;NA;NA;23;3;2;3;2;NA;1;NA;1200;1;48256;2193;0;21989;1;0;0;0;0;0;0;0;0;0;1;2;1;1;1;3;3;5;8;10;9;8;4;4;2;NA;1;6;6;7;NA;7;3;NA;1;NA;1;8;NA;2;1;45;71891;1;7;NA
2013;BE;719121;688.5491607;NA;3;2013;NA;1;1938;2;4;2;BE;2;NA;2;7;NA;1;NA;NA;3;;20;NA;NA;NA;NA;1;2;2;NA;10;17;2;2;3;2;NA;2;NA;0;1;0;0;0;12779;1;0;0;0;0;21712;0;0;0;0;1;1;1;1;2;1;1;5;NA;9;7;8;3;2;2;3;2;NA;8;8;2;4;7;8;1;2;8;8;8;2;1;74;71912;1;2;1106.157617
2013;BE;719241;688.5491607;NA;4;2013;NA;2;1932;2;2;3;BE;1;NA;2;10;NA;2;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;1;1;10;8;5;9;NA;4;4;4;4;NA;9;NA;0;6;NA;5;1;NA;7;NA;9;2;1;80;71924;1;6;592.4165687
2013;BE;719251;688.5491607;NA;2;2013;NA;2;1932;2;2;3;BE;2;NA;5;7;NA;NA;NA;NA;3;;32;NA;NA;NA;13;1;2;2;NA;NA;19;2;1;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;27078;0;0;0;0;1;1;1;1;1;1;3;1;9;9;7;8;3;5;1;5;1;8;9;9;4;9;4;9;1;1;7;8;3;1;1;80;71925;1;2;468.0185141
2013;BE;719281;688.5491607;NA;4;2013;NA;1;1951;1;5;1;BE;2;NA;2;1;1;NA;NA;NA;3;3;45;NA;j;NA;11;1;2;2;NA;NA;22;1;1;3;2;NA;2;NA;240;1;48913;0;0;0;1;880;0;0;0;0;0;0;0;0;1;1;1;3;1;1;1;1;6;NA;9;7;4;2;2;4;2;4;9;9;3;1;6;7;1;1;8;8;NA;2;1;61;71928;1;5;NA
2013;BE;719561;688.5491607;NA;2;2013;NA;3;1959;2;1;1;BE;2;NA;3;2;NA;1;NA;NA;3;2;NA;NA;q;NA;NA;NA;2;NA;NA;4;NA;2;1;2;2;NA;2;NA;0;1;11004;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;6;0;NA;7;8;3;5;2;4;1;NA;NA;9;6;2;8;9;1;1;0;NA;9;2;1;53;71956;1;2;423.0896351
2013;BE;719861;688.5491607;NA;3;2013;NA;2;1932;2;4;3;BE;1;NA;0;7;NA;1;2;NA;NA;;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;1;2;3;2;NA;2;NA;0;1;0;0;0;15970;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;9;9;6;9;NA;NA;NA;3;2;NA;NA;7;3;NA;5;8;1;1;NA;NA;8;4;1;80;71986;1;5;2967.974834
2013;BE;719901;688.5491607;NA;2;2013;NA;2;1945;2;2;3;BE;2;NA;3;10;NA;2;2;NA;NA;;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;2;2;3;2;NA;2;NA;1400;1;0;0;0;9309;1;800;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;8;10;5;10;2;NA;NA;3;3;NA;NA;NA;99;NA;7;6;1;NA;7;9;NA;1;1;67;71990;1;6;325.9778698
2013;BE;720101;688.5491607;NA;2;2013;NA;1;1990;2;1;1;BE;2;3;3;6;NA;2;1;NA;3;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;5;8;NA;8;10;NA;3;3;NA;NA;NA;10;6;0;6;0;NA;1;1;8;7;5;NA;1;22;72010;1;2;2334.979059
2013;BE;720201;688.5491607;NA;3;2013;NA;2;1939;2;2;1;BE;2;NA;2;7;NA;1;NA;NA;3;;38;NA;NA;NA;2;1;1;2;NA;2;18;2;1;3;2;NA;2;NA;230;1;0;0;0;0;1;0;0;0;0;27833;0;0;0;0;1;1;1;1;1;1;1;1;9;8;9;NA;4;NA;3;5;2;NA;5;NA;NA;NA;7;8;NA;1;NA;6;7;NA;1;73;72020;1;7;1183.72838
2013;BE;720241;688.5491607;NA;2;2013;NA;3;1984;1;1;1;BE;2;NA;3;1;1;1;1;NA;3;3;65;NA;f;NA;NA;1;NA;2;NA;NA;19;1;1;2;2;NA;2;NA;0;1;8442;820;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;9;7;7;7;2;5;3;3;1;NA;10;8;5;8;8;8;1;NA;1;7;7;4;1;28;72024;1;2;1520.960254
2013;BE;720291;688.5491607;NA;2;2013;NA;4;1989;1;1;1;EU;1;NA;3;1;NA;NA;NA;NA;NA;3;NA;NA;b-e;NA;NA;NA;NA;NA;NA;3;NA;2;2;2;2;NA;2;NA;250;1;0;0;0;9696;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;8;6;0;10;3;NA;NA;NA;1;NA;NA;9;3;8;NA;9;2;1;NA;9;5;2;1;23;72029;1;2;1014.125736
2013;BE;720541;688.5491607;NA;2;2013;NA;4;1959;1;5;1;BE;2;NA;5;5;NA;1;NA;NA;3;2;NA;NA;NA;NA;NA;NA;1;2;NA;NA;18;1;2;3;2;NA;2;NA;1680;1;0;0;0;0;1;0;0;0;12735;0;0;0;0;0;1;1;1;NA;1;1;1;5;7;8;8;5;4;5;2;5;1;NA;7;5;3;8;8;8;1;1;3;NA;8;2;1;53;72054;1;2;785.7893873
2013;BE;720801;688.5491607;NA;3;2013;NA;3;1946;2;2;1;BE;2;NA;3;7;1;NA;NA;NA;3;2;NA;NA;NA;NA;13;2;2;NA;7;10;20;1;1;2;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;25777;0;0;0;0;1;1;1;1;3;1;3;1;8;7;5;7;4;NA;1;5;3;NA;NA;8;7;3;9;9;1;1;2;8;6;2;1;66;72080;1;6;894.6698342
2013;BE;720881;688.5491607;NA;2;2013;NA;3;1959;2;2;1;BE;2;NA;1;2;1;1;NA;NA;3;9;NA;NA;q;NA;13;NA;2;NA;NA;3;20;2;2;3;2;NA;2;NA;850;1;17880;1888;537;10230;1;228;0;0;1087;0;0;0;0;0;1;1;1;1;1;1;1;6;7;9;8;8;3;NA;2;2;2;NA;6;6;1;5;NA;9;1;1;7;10;6;3;1;53;72088;1;2;1128.132001
2013;BE;720931;688.5491607;NA;3;2013;NA;4;1946;2;5;3;BE;2;NA;2;7;1;NA;NA;NA;3;5;38;NA;NA;NA;11;1;2;NA;NA;NA;25;2;2;2;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;21316;0;0;0;0;1;1;1;1;1;1;1;5;9;5;8;7;3;9;2;3;2;NA;8;8;6;1;7;7;2;2;NA;6;8;2;1;66;72093;1;7;2195.636131
2013;BE;720941;688.5491607;NA;2;2013;NA;2;1932;2;4;1;BE;2;NA;1;7;NA;1;2;NA;3;5;NA;NA;NA;3;NA;1;2;2;NA;NA;25;4;2;3;2;NA;2;NA;0;1;0;0;0;18240;1;0;0;0;0;11210;0;0;0;0;1;1;1;1;3;1;1;1;6;7;8;6;NA;5;2;5;NA;NA;NA;8;6;NA;6;9;1;1;7;9;NA;2;1;80;72094;1;2;718.1082279
2013;BE;721171;688.5491607;NA;2;2013;NA;2;1960;2;1;1;BE;2;NA;1;2;NA;2;NA;NA;3;4;10;NA;l-n;NA;NA;1;1;NA;NA;10;18;4;2;2;2;NA;2;1;125;1;13775;100;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;2;8;10;6;7;2;2;1;5;4;7;NA;7;4;0;0;7;1;1;1;7;7;1;1;52;72117;1;6;525.3207376
2013;BE;721191;688.5491607;NA;2;2013;NA;2;1983;1;1;1;BE;2;NA;3;5;NA;1;NA;NA;3;4;NA;NA;NA;3;NA;NA;NA;NA;NA;10;27;2;2;1;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;6155;0;0;0;0;0;1;1;1;1;1;1;1;1;5;7;5;9;NA;NA;2;5;1;NA;NA;10;5;8;8;5;2;1;4;6;NA;2;1;29;72119;1;2;2421.630328
2013;BE;721371;688.5491607;NA;2;2013;NA;2;1977;1;1;3;BE;1;NA;3;5;NA;NA;NA;1;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;2;3;2;NA;2;NA;0;1;0;0;0;0;1;371;0;0;1227;0;0;0;0;0;1;1;1;1;1;1;1;5;9;7;NA;5;5;2;2;3;4;NA;NA;NA;NA;NA;7;NA;1;1;9;8;NA;1;1;35;72137;1;2;1286.670982
2013;BE;721531;688.5491607;NA;2;2013;NA;1;1983;2;1;2;BE;2;NA;5;1;1;NA;NA;NA;3;4;38;NA;o;NA;NA;1;2;1;NA;NA;20;1;2;NA;2;NA;2;NA;0;1;34418;0;0;0;1;0;0;0;4322;0;0;0;0;0;1;1;1;1;3;1;1;5;NA;10;7;8;NA;4;NA;4;1;NA;NA;8;5;0;8;NA;1;1;8;3;9;1;1;29;72153;1;6;477.066405
2013;BE;721541;688.5491607;NA;3;2013;NA;1;1933;2;4;1;BE;2;NA;1;7;1;NA;2;NA;3;7;26;NA;NA;NA;14;1;2;2;NA;NA;15;1;2;2;2;NA;2;NA;0;1;0;0;0;20307;1;0;0;0;0;20520;0;0;0;0;1;1;1;1;1;1;1;5;7;7;8;6;3;NA;2;3;1;NA;NA;10;NA;4;7;9;1;1;5;7;10;1;1;79;72154;1;7;NA
2013;BE;721551;688.5491607;NA;2;2013;NA;1;1946;2;2;NA;BE;2;NA;5;7;1;1;NA;NA;3;2;19;NA;NA;NA;12;1;2;NA;NA;NA;17;3;2;2;2;NA;2;NA;0;1;0;0;0;12700;1;0;0;0;0;24831;0;0;0;0;1;1;1;1;1;2;NA;1;5;10;NA;9;3;5;2;1;2;8;8;9;0;5;7;10;1;NA;3;8;8;1;1;66;72155;1;2;892.2992523
2013;BE;721741;688.5491607;NA;2;2013;NA;4;1932;2;4;1;BE;2;NA;1;7;NA;1;NA;NA;2;;38;NA;NA;4;13;NA;2;NA;NA;NA;18;2;1;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;18736;0;0;0;0;1;1;1;1;1;2;1;5;7;7;5;9;3;3;2;4;NA;NA;NA;6;NA;5;7;9;1;1;5;NA;NA;3;1;80;72174;1;2;NA
2013;BE;722031;688.5491607;NA;4;2013;NA;1;1951;1;2;1;BE;2;NA;5;1;1;NA;NA;NA;3;2;45;NA;j;NA;13;1;2;2;NA;NA;23;1;2;3;2;NA;2;NA;0;1;40662;0;0;2791;1;900;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;5;9;NA;7;8;3;5;NA;5;2;9;2;7;4;5;9;8;1;1;6;5;6;2;1;61;72203;1;7;468.1441381
2013;BE;722221;688.5491607;NA;2;2013;NA;2;1937;1;2;1;BE;2;5;2;7;NA;1;NA;1;3;3;38;NA;NA;NA;5;1;1;2;NA;NA;25;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;0;0;0;0;38822;0;0;0;0;1;1;1;1;1;1;1;5;8;6;8;7;3;1;4;5;2;5;NA;5;NA;7;8;1;2;1;7;7;10;3;1;75;72222;1;2;NA
2013;BE;722222;688.5491607;NA;3;2013;NA;2;1940;2;2;NA;BE;2;NA;2;7;NA;1;NA;NA;3;5;32;NA;NA;NA;NA;1;2;1;NA;NA;20;1;2;1;2;NA;2;NA;2917;1;0;0;0;0;1;0;0;0;18466;0;0;0;0;0;1;2;1;3;2;1;1;1;6;9;9;9;3;5;2;NA;2;NA;NA;9;8;3;5;10;1;1;8;0;10;1;1;72;72222;1;2;1027.809418
2013;BE;722231;688.5491607;NA;2;2013;NA;1;1935;1;2;3;EU;1;NA;2;7;NA;2;NA;NA;3;7;20;NA;NA;NA;1;1;NA;NA;NA;NA;18;2;1;3;2;NA;2;NA;0;1;0;0;0;14510;1;0;0;0;0;14309;0;0;0;0;1;1;1;1;1;1;1;1;8;9;8;NA;1;5;2;NA;2;NA;NA;7;5;6;3;7;1;1;5;10;8;NA;1;77;72223;1;6;NA
2013;BE;722232;688.5491607;NA;2;2013;NA;1;1939;2;4;3;BE;2;NA;2;7;NA;NA;1;NA;3;0 - 1;NA;NA;NA;2;NA;2;2;NA;NA;NA;21;4;2;3;2;NA;2;NA;1290;1;0;0;0;15197;1;1200;0;0;0;8217;0;0;0;0;1;1;1;3;1;1;1;5;8;9;10;6;2;2;5;5;2;NA;NA;9;NA;3;7;7;1;1;5;7;8;2;1;73;72223;1;7;1120.157066
2013;BE;722291;688.5491607;NA;2;2013;NA;4;1934;1;2;NA;BE;2;NA;0;7;NA;NA;NA;NA;1;7;30;NA;NA;NA;NA;2;2;2;NA;NA;23;4;2;3;1;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;17218;0;0;0;0;1;1;1;1;1;1;1;1;8;8;8;6;NA;1;3;4;4;NA;NA;8;NA;3;7;8;1;1;6;7;8;2;1;78;72229;1;6;1295.908918
2013;BE;722292;688.5491607;NA;2;2013;NA;2;1938;2;2;1;BE;2;NA;5;7;1;NA;NA;NA;3;2;40;NA;NA;NA;12;1;2;2;NA;NA;18;1;2;3;2;NA;2;8;0;1;0;0;0;0;1;600;0;0;0;40951;0;0;0;0;1;1;1;1;1;1;1;5;9;8;8;9;3;3;2;3;2;5;9;NA;7;1;7;9;NA;1;7;7;8;2;1;74;72229;1;2;2561.644882
2013;BE;722371;688.5491607;NA;4;2013;NA;3;1951;1;2;1;BE;2;NA;2;7;NA;NA;1;NA;3;7;NA;NA;NA;NA;12;1;2;2;NA;NA;16;2;1;3;2;NA;2;NA;0;1;0;0;0;6175;1;0;0;0;0;25689;0;0;0;0;1;1;1;1;1;1;1;5;8;NA;7;8;3;5;1;3;2;NA;NA;8;7;5;NA;7;1;1;NA;5;8;1;1;61;72237;1;7;2974.08785
2013;BE;722372;688.5491607;NA;2;2013;NA;1;1952;2;5;NA;BE;2;NA;2;1;1;NA;NA;NA;3;4;38;NA;g;NA;13;1;2;2;NA;NA;19;3;1;3;2;NA;2;NA;0;1;39457;0;0;0;1;980;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;5;NA;7;8;NA;4;5;3;4;2;8;4;7;6;6;8;10;1;1;4;9;8;2;1;60;72237;1;7;500.8927051
2013;BE;722461;688.5491607;NA;2;2013;NA;3;1962;1;2;3;BE;2;NA;0;8;NA;1;2;NA;3;9;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;2;1;2;2;NA;1;NA;0;1;0;0;0;0;1;556;0;0;0;0;0;0;11869;0;1;1;1;3;1;1;1;1;8;9;6;NA;4;3;1;4;2;NA;NA;8;7;5;6;8;NA;1;7;3;10;3;1;50;72246;1;2;388.5916083
2013;BE;722481;688.5491607;NA;2;2013;NA;1;1932;1;2;1;BE;2;NA;3;7;NA;1;NA;1;3;6;NA;NA;NA;NA;NA;1;2;1;NA;NA;16;3;2;3;2;NA;2;NA;1430;1;0;0;0;11300;1;0;0;0;0;13247;0;0;0;0;1;2;1;1;1;2;3;6;2;6;NA;5;4;4;5;4;1;NA;6;NA;1;3;5;6;1;1;5;8;7;2;1;80;72248;1;2;854.0689929
2013;BE;722482;688.5491607;NA;2;2013;NA;2;1932;2;2;1;BE;2;NA;1;7;1;1;NA;NA;3;5;NA;NA;NA;NA;NA;2;NA;2;NA;NA;17;3;2;3;2;NA;2;NA;872;1;0;0;0;0;1;910;0;0;0;11310;0;0;0;0;1;1;1;1;2;2;1;1;8;8;2;NA;5;2;5;5;NA;NA;NA;9;NA;7;8;8;1;1;7;7;9;2;1;80;72248;1;2;2124.324568
2013;BE;722531;688.5491607;NA;2;2013;NA;2;1942;1;2;1;BE;2;NA;2;7;1;NA;2;NA;NA;7;40;NA;NA;6;11;1;2;NA;NA;NA;18;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;910;0;0;0;29438;0;0;0;0;1;2;1;3;1;1;1;5;7;7;NA;8;3;3;2;4;2;7;NA;8;0;NA;7;8;1;1;8;7;8;NA;1;70;72253;1;7;676.9292494
2013;BE;722532;688.5491607;NA;4;2013;NA;3;1947;2;2;2;BE;2;NA;1;7;1;1;NA;NA;3;0 - 1;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;28;2;2;3;2;6;2;NA;1320;1;0;0;0;13030;1;0;0;0;0;13529;0;0;0;0;1;1;NA;1;1;1;1;5;8;7;6;6;4;3;4;4;4;NA;NA;4;5;5;8;8;1;1;7;7;8;3;1;65;72253;1;2;637.2894541
2013;BE;722801;688.5491607;NA;3;2013;NA;2;1973;1;1;3;BE;1;NA;3;1;1;NA;2;NA;3;4;33;NA;k;NA;13;1;2;2;NA;NA;18;3;2;3;2;NA;2;NA;765;1;29425;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;6;9;NA;8;7;3;5;NA;3;2;8;NA;7;3;4;6;NA;2;NA;NA;NA;8;1;1;39;72280;1;7;800.215904
2013;BE;722802;688.5491607;NA;3;2013;NA;3;1985;2;1;3;BE;1;5;5;6;NA;2;1;NA;2;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;2;NA;0;1;0;0;0;11969;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;5;NA;NA;NA;8;NA;4;3;5;2;NA;NA;8;6;5;NA;NA;2;NA;8;NA;8;4;1;27;72280;1;6;470.2241273
2013;BE;722851;688.5491607;NA;3;2013;NA;4;1945;1;2;3;BE;2;3;2;7;NA;NA;2;NA;NA;7;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;2;2;3;2;NA;1;NA;0;1;0;0;0;11288;1;0;0;0;0;1396;0;0;0;0;1;1;1;1;2;1;1;6;10;9;NA;5;NA;5;2;3;NA;NA;NA;9;NA;5;8;8;NA;1;NA;8;7;3;1;67;72285;1;6;643.3253559
2013;BE;722852;688.5491607;NA;2;2013;NA;2;1941;2;2;3;BE;2;NA;1;10;NA;2;2;NA;NA;;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;1;2;NA;2;NA;2;1;0;1;0;0;0;21406;1;0;0;0;0;711;0;0;28;0;1;1;1;1;1;1;1;5;NA;9;5;2;2;9;2;3;1;NA;NA;9;6;NA;8;3;1;2;8;NA;NA;NA;1;71;72285;1;6;797.8453035
2013;BE;723041;688.5491607;NA;2;2013;NA;3;1954;1;2;3;BE;1;NA;3;7;NA;NA;NA;NA;3;7;NA;NA;NA;NA;NA;1;2;2;NA;NA;14;2;2;3;2;NA;2;NA;0;1;0;0;0;0;1;910;0;0;20536;0;0;0;0;0;1;1;1;1;1;2;1;5;8;9;7;6;3;4;3;2;2;NA;NA;9;6;2;5;10;1;1;5;10;8;1;1;58;72304;1;2;877.2943845
2013;BE;723042;688.5491607;NA;3;2013;NA;1;1957;2;4;3;BE;2;NA;1;2;1;1;NA;NA;3;9;45;NA;q;NA;NA;1;2;2;NA;NA;21;2;2;3;2;NA;2;NA;0;1;31034;0;0;10585;1;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;3;1;8;8;6;7;2;5;5;NA;2;7;9;5;2;6;2;8;NA;1;2;NA;7;NA;1;55;72304;1;7;631.349397
2013;BE;723121;688.5491607;NA;2;2013;NA;2;1932;1;2;1;BE;2;3;1;7;1;1;2;NA;3;;NA;NA;NA;NA;NA;2;1;NA;NA;NA;19;1;2;3;2;NA;2;NA;0;1;0;0;0;0;1;910;0;0;0;17922;0;0;0;0;1;1;1;1;3;1;1;5;NA;NA;7;6;2;5;2;5;5;NA;6;4;5;6;7;8;1;1;NA;10;7;2;1;80;72312;1;2;481.5147449
2013;BE;723122;688.5491607;NA;3;2013;NA;3;1935;2;2;1;BE;2;NA;1;7;NA;1;NA;NA;NA;4;24;NA;NA;NA;NA;1;2;NA;NA;NA;20;2;2;3;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;15384;0;0;0;0;1;1;1;1;1;2;1;1;8;9;9;9;3;3;4;4;1;NA;NA;NA;NA;0;0;NA;NA;NA;4;NA;7;1;1;77;72312;1;7;562.7434744
2013;BE;723151;688.5491607;NA;3;2013;NA;3;1954;2;5;1;EU;2;NA;3;7;NA;1;NA;NA;3;5;NA;NA;NA;NA;NA;2;2;NA;NA;NA;14;4;1;3;2;NA;1;8;0;1;0;0;0;0;1;0;0;0;0;9744;0;0;1829;0;1;1;1;1;2;1;1;5;6;1;10;NA;5;5;2;4;3;NA;NA;9;5;2;NA;8;1;1;5;10;7;1;1;58;72315;1;2;NA
2013;BE;723152;688.5491607;NA;4;2013;NA;2;1953;1;2;3;BE;2;NA;1;3;1;NA;NA;NA;3;6;35;NA;a;NA;12;1;2;2;NA;NA;21;2;1;1;2;NA;2;NA;0;1;0;0;0;13682;1;910;58876;0;0;0;0;0;0;0;1;1;1;1;1;1;1;5;8;9;7;7;5;5;2;4;2;8;9;10;7;6;NA;9;1;1;8;9;6;2;1;59;72315;1;2;3683.185438
2013;BE;723381;688.5491607;NA;2;2013;NA;4;1932;2;4;1;BE;2;NA;0;7;1;1;1;NA;3;;NA;NA;NA;NA;NA;1;2;NA;NA;NA;21;5;2;3;2;NA;1;NA;0;1;9862;345;0;13790;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;99;7;8;NA;4;5;1;4;4;10;8;5;0;NA;4;8;1;1;10;8;8;1;1;80;72338;1;2;367.8126005
2013;BE;723382;688.5491607;NA;2;2013;NA;1;1963;1;2;3;EU;2;NA;3;1;1;NA;NA;NA;3;3;24;15;h;NA;13;1;1;2;NA;NA;17;1;2;2;2;NA;2;NA;0;1;27047;1166;0;16815;1;0;0;0;0;0;0;0;0;0;1;1;2;1;1;2;1;5;8;7;9;8;4;NA;1;4;3;NA;8;7;6;5;99;7;1;NA;5;6;8;1;1;49;72338;1;7;357.4961014
2013;BE;723401;688.5491607;NA;2;2013;NA;4;1981;1;1;3;BE;2;NA;2;6;1;NA;NA;NA;3;7;37;NA;NA;NA;13;1;1;2;NA;NA;25;2;2;3;2;NA;2;NA;0;1;43922;3660;0;14058;1;550;0;0;0;0;0;0;0;0;1;1;1;1;2;1;3;5;8;8;5;9;1;4;2;5;2;8;6;8;0;6;7;5;1;1;6;7;9;NA;1;31;72340;1;2;2044.984335
2013;BE;723402;688.5491607;NA;2;2013;NA;3;1987;1;1;3;BE;2;NA;3;2;NA;1;NA;NA;3;3;40;NA;h;NA;15;1;2;2;NA;NA;23;1;1;3;2;NA;2;NA;0;1;28187;0;0;0;1;750;0;0;0;0;0;0;0;653;1;1;1;1;1;2;1;1;7;8;7;7;4;3;3;5;3;NA;NA;7;0;5;6;8;1;1;7;6;7;NA;1;25;72340;1;6;386.0840473
2013;BE;723451;688.5491607;NA;2;2013;NA;2;1949;1;2;3;BE;1;3;5;11;NA;NA;NA;NA;3;2;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;4;1;3;2;NA;2;NA;0;1;0;0;0;1983;1;0;0;0;0;0;0;0;0;0;1;2;1;3;1;2;1;5;9;8;8;10;4;NA;1;3;1;NA;NA;8;NA;NA;NA;8;NA;1;5;8;NA;NA;1;63;72345;1;6;NA
2013;BE;723452;688.5491607;NA;3;2013;NA;2;1947;2;5;1;EU;2;NA;2;7;NA;NA;NA;NA;3;5;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;17;3;2;3;2;3;2;NA;2854;1;0;0;0;12545;1;0;0;0;0;13102;0;0;0;0;1;1;1;1;3;1;1;2;7;8;7;8;4;3;2;4;2;7;NA;NA;8;6;9;6;1;1;3;6;8;2;1;65;72345;1;2;689.1850261
2013;BE;723461;688.5491607;NA;3;2013;NA;2;1976;2;1;1;BE;1;NA;5;NA;1;NA;NA;NA;3;;35;NA;NA;7;13;1;2;2;NA;NA;23;3;2;3;NA;NA;2;NA;1360;1;37114;0;0;14880;1;0;0;0;0;0;0;0;0;0;1;2;1;2;3;1;1;1;7;8;9;10;NA;4;2;3;3;8;NA;7;4;2;8;8;2;2;NA;10;NA;3;1;36;72346;1;2;576.4130631
2013;BE;723491;688.5491607;NA;3;2013;NA;3;1951;1;2;3;BE;2;NA;3;1;1;NA;NA;NA;2;8;38;NA;;NA;6;1;2;2;NA;NA;21;1;2;2;2;NA;2;NA;0;1;36041;1867;0;20863;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;9;8;9;NA;4;4;1;3;2;8;8;NA;7;3;99;8;1;1;7;8;NA;3;1;61;72349;1;3;1092.038068
2013;BE;723492;688.5491607;NA;2;2013;NA;1;1952;2;2;1;BE;2;NA;5;7;NA;NA;NA;NA;3;2;65;NA;NA;NA;NA;1;1;2;NA;NA;18;1;2;3;1;NA;2;NA;3263;1;30518;533;0;16107;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;6;NA;7;9;9;2;NA;2;4;2;7;NA;10;NA;4;6;8;1;1;5;NA;6;NA;1;60;72349;1;2;NA
2013;BE;723671;688.5491607;NA;2;2013;NA;4;1947;1;2;3;EU;2;NA;0;8;NA;1;2;NA;3;9;NA;NA;NA;7;NA;NA;1;NA;NA;NA;17;3;1;2;2;NA;1;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;11608;0;1;1;1;NA;1;1;1;5;8;NA;8;7;2;NA;2;3;2;NA;NA;8;NA;3;5;9;1;1;8;3;8;3;1;65;72367;1;2;2469.555639
2013;BE;723672;688.5491607;NA;3;2013;NA;4;1956;2;4;1;BE;2;NA;5;2;NA;1;NA;NA;3;5;NA;NA;q;NA;NA;1;2;NA;NA;NA;14;1;2;3;2;NA;2;NA;0;1;14097;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;4;8;8;5;0;3;5;3;4;3;NA;NA;5;0;3;8;7;2;1;7;7;8;4;1;56;72367;1;3;NA
2013;BE;723901;688.5491607;NA;2;2013;NA;2;1965;2;2;3;EU;2;NA;3;1;1;NA;NA;NA;3;5;22;NA;q;NA;13;2;2;2;NA;NA;19;2;2;3;2;NA;2;NA;0;1;25577;1750;1092;0;1;936;0;0;0;0;0;0;0;0;1;1;1;1;1;2;3;1;8;9;8;2;3;NA;2;3;2;8;5;7;5;6;7;7;1;1;7;8;8;NA;1;47;72390;1;6;656.8877938
